ville,id_zone,code_grand_quartier,code_iris,nom_quartier,piece,epoque,meuble,annee,ref,min,max
PARIS,13,7512078,,Saint-Fargeau,1,Apres 1990,1,2017,26.4,18.5,31.7
PARIS,13,7512078,,Saint-Fargeau,2,Avant 1946,0,2015,20.3,14.2,24.4
PARIS,13,7512078,,Saint-Fargeau,2,Avant 1946,0,2016,20.7,14.49,24.84
PARIS,13,7512078,,Saint-Fargeau,2,Avant 1946,0,2017,21.2,14.8,25.4
PARIS,13,7512078,,Saint-Fargeau,2,Avant 1946,1,2015,22.5,15.8,27
PARIS,13,7512078,,Saint-Fargeau,2,Avant 1946,1,2016,23.2,16.24,27.84
PARIS,13,7512078,,Saint-Fargeau,2,Avant 1946,1,2017,23.7,16.6,28.4
PARIS,13,7512078,,Saint-Fargeau,2,1946-1970,0,2015,19.3,13.5,23.2
PARIS,13,7512078,,Saint-Fargeau,2,1946-1970,0,2016,20.1,14.07,24.12
PARIS,13,7512078,,Saint-Fargeau,2,1946-1970,0,2017,19.9,13.9,23.9
PARIS,13,7512078,,Saint-Fargeau,2,1946-1970,1,2015,21.4,15,25.7
PARIS,13,7512078,,Saint-Fargeau,2,1946-1970,1,2016,22.5,15.75,27
PARIS,13,7512078,,Saint-Fargeau,2,1946-1970,1,2017,22.3,15.6,26.8
PARIS,13,7512078,,Saint-Fargeau,2,1971-1990,0,2015,19,13.3,22.8
PARIS,13,7512078,,Saint-Fargeau,2,1971-1990,0,2016,19.3,13.51,23.16
PARIS,13,7512078,,Saint-Fargeau,2,1971-1990,0,2017,18.9,13.2,22.7
PARIS,13,7512078,,Saint-Fargeau,2,1971-1990,1,2015,21.1,14.8,25.3
PARIS,13,7512078,,Saint-Fargeau,2,1971-1990,1,2016,21.6,15.12,25.92
PARIS,13,7512078,,Saint-Fargeau,2,1971-1990,1,2017,21.2,14.8,25.4
PARIS,13,7512078,,Saint-Fargeau,2,Apres 1990,0,2015,21.8,15.3,26.2
PARIS,13,7512078,,Saint-Fargeau,2,Apres 1990,0,2016,21.7,15.19,26.04
PARIS,13,7512078,,Saint-Fargeau,2,Apres 1990,0,2017,21.3,14.9,25.6
PARIS,13,7512078,,Saint-Fargeau,2,Apres 1990,1,2015,24.2,16.9,29
PARIS,13,7512078,,Saint-Fargeau,2,Apres 1990,1,2016,24.3,17.01,29.16
PARIS,13,7512078,,Saint-Fargeau,2,Apres 1990,1,2017,23.9,16.7,28.7
PARIS,13,7512078,,Saint-Fargeau,3,Avant 1946,0,2015,20.3,14.2,24.4
PARIS,13,7512078,,Saint-Fargeau,3,Avant 1946,0,2016,20.4,14.28,24.48
PARIS,13,7512078,,Saint-Fargeau,3,Avant 1946,0,2017,20.5,14.4,24.6
PARIS,13,7512078,,Saint-Fargeau,3,Avant 1946,1,2015,22.5,15.8,27
PARIS,13,7512078,,Saint-Fargeau,3,Avant 1946,1,2016,22.8,15.96,27.36
PARIS,13,7512078,,Saint-Fargeau,3,Avant 1946,1,2017,23,16.1,27.6
PARIS,13,7512078,,Saint-Fargeau,3,1946-1970,0,2015,15.2,10.6,18.2
PARIS,13,7512078,,Saint-Fargeau,3,1946-1970,0,2016,16.1,11.27,19.32
PARIS,13,7512078,,Saint-Fargeau,3,1946-1970,0,2017,17.1,12,20.5
PARIS,13,7512078,,Saint-Fargeau,3,1946-1970,1,2015,16.9,11.8,20.3
PARIS,13,7512078,,Saint-Fargeau,3,1946-1970,1,2016,18,12.6,21.6
PARIS,13,7512078,,Saint-Fargeau,3,1946-1970,1,2017,19.2,13.4,23
PARIS,13,7512078,,Saint-Fargeau,3,1971-1990,0,2015,17.9,12.5,21.5
PARIS,13,7512078,,Saint-Fargeau,3,1971-1990,0,2016,17.7,12.39,21.24
PARIS,13,7512078,,Saint-Fargeau,3,1971-1990,0,2017,17.6,12.3,21.1
PARIS,13,7512078,,Saint-Fargeau,3,1971-1990,1,2015,19.9,13.9,23.9
PARIS,13,7512078,,Saint-Fargeau,3,1971-1990,1,2016,19.8,13.86,23.76
PARIS,13,7512078,,Saint-Fargeau,3,1971-1990,1,2017,19.7,13.8,23.6
PARIS,13,7512078,,Saint-Fargeau,3,Apres 1990,0,2015,18.6,13,22.3
PARIS,13,7512078,,Saint-Fargeau,3,Apres 1990,0,2016,19,13.3,22.8
PARIS,13,7512078,,Saint-Fargeau,3,Apres 1990,0,2017,18.9,13.2,22.7
PARIS,13,7512078,,Saint-Fargeau,3,Apres 1990,1,2015,20.6,14.4,24.7
PARIS,13,7512078,,Saint-Fargeau,3,Apres 1990,1,2016,21.3,14.91,25.56
PARIS,13,7512078,,Saint-Fargeau,3,Apres 1990,1,2017,21.2,14.8,25.4
PARIS,13,7512078,,Saint-Fargeau,4,Avant 1946,0,2015,19.9,13.9,23.9
PARIS,13,7512078,,Saint-Fargeau,4,Avant 1946,0,2016,20.3,14.21,24.36
PARIS,13,7512078,,Saint-Fargeau,4,Avant 1946,0,2017,20.2,14.1,24.2
PARIS,13,7512078,,Saint-Fargeau,4,Avant 1946,1,2015,22.1,15.5,26.5
PARIS,13,7512078,,Saint-Fargeau,4,Avant 1946,1,2016,22.7,15.89,27.24
PARIS,13,7512078,,Saint-Fargeau,4,Avant 1946,1,2017,22.6,15.8,27.1
PARIS,13,7512078,,Saint-Fargeau,4,1946-1970,0,2015,15.4,10.8,18.5
PARIS,13,7512078,,Saint-Fargeau,4,1946-1970,0,2016,15.5,10.85,18.6
PARIS,13,7512078,,Saint-Fargeau,4,1946-1970,0,2017,15.3,10.7,18.4
PARIS,13,7512078,,Saint-Fargeau,4,1946-1970,1,2015,17.1,12,20.5
PARIS,13,7512078,,Saint-Fargeau,4,1946-1970,1,2016,17.4,12.18,20.88
PARIS,13,7512078,,Saint-Fargeau,4,1946-1970,1,2017,17.1,12,20.5
PARIS,13,7512078,,Saint-Fargeau,4,1971-1990,0,2015,15.5,10.9,18.6
PARIS,13,7512078,,Saint-Fargeau,4,1971-1990,0,2016,16,11.2,19.2
PARIS,13,7512078,,Saint-Fargeau,4,1971-1990,0,2017,15.9,11.1,19.1
PARIS,13,7512078,,Saint-Fargeau,4,1971-1990,1,2015,17.2,12,20.6
PARIS,13,7512078,,Saint-Fargeau,4,1971-1990,1,2016,17.9,12.53,21.48
PARIS,13,7512078,,Saint-Fargeau,4,1971-1990,1,2017,17.8,12.5,21.4
PARIS,13,7512078,,Saint-Fargeau,4,Apres 1990,0,2015,17.3,12.1,20.8
PARIS,13,7512078,,Saint-Fargeau,4,Apres 1990,0,2016,17.1,11.97,20.52
PARIS,13,7512078,,Saint-Fargeau,4,Apres 1990,0,2017,16.8,11.8,20.2
PARIS,13,7512078,,Saint-Fargeau,4,Apres 1990,1,2015,19.2,13.4,23
PARIS,13,7512078,,Saint-Fargeau,4,Apres 1990,1,2016,19.2,13.44,23.04
PARIS,13,7512078,,Saint-Fargeau,4,Apres 1990,1,2017,18.8,13.2,22.6
PARIS,14,7512079,,Père-Lachaise,1,Avant 1946,0,2015,24.4,17.1,29.3
PARIS,14,7512079,,Père-Lachaise,1,Avant 1946,0,2016,25.8,18.06,30.96
PARIS,14,7512079,,Père-Lachaise,1,Avant 1946,0,2017,26.2,18.3,31.4
PARIS,14,7512079,,Père-Lachaise,1,Avant 1946,1,2015,27.1,19,32.5
PARIS,14,7512079,,Père-Lachaise,1,Avant 1946,1,2016,28.9,20.23,34.68
PARIS,14,7512079,,Père-Lachaise,1,Avant 1946,1,2017,29.3,20.5,35.2
PARIS,14,7512079,,Père-Lachaise,1,1946-1970,0,2015,22.6,15.8,27.1
PARIS,14,7512079,,Père-Lachaise,1,1946-1970,0,2016,22.9,16.03,27.48
PARIS,14,7512079,,Père-Lachaise,1,1946-1970,0,2017,23.3,16.3,28
PARIS,14,7512079,,Père-Lachaise,1,1946-1970,1,2015,25.1,17.6,30.1
PARIS,14,7512079,,Père-Lachaise,1,1946-1970,1,2016,25.6,17.92,30.72
PARIS,14,7512079,,Père-Lachaise,1,1946-1970,1,2017,26.1,18.3,31.3
PARIS,14,7512079,,Père-Lachaise,1,1971-1990,0,2015,22.9,16,27.5
